timestep,x,y,z,roll,pitch,yaw,phase
177.0,0.3513619361700851,1.4681452121943788e-07,3.4174528309171595,-4.602399515389301e-06,-0.2865305886699104,-1.4982096941736646e-05,0.0
178.0,0.3414380331837121,1.2258283331559114e-07,3.416990284854163,-1.0279586013162292e-06,-0.2873890243029989,-1.4880666130442982e-05,0.0
179.0,0.3315144319144265,7.888600216116871e-08,3.416526989385752,1.5001449408781824e-06,-0.288291079074677,-1.478667395535271e-05,0.0
180.0,0.3215905616145402,2.4415908451527802e-08,3.4160635658042464,2.4377222856803235e-06,-0.28922861899405405,-1.471267851656801e-05,0.0
181.0,0.31166646714633556,-3.9108804054613905e-08,3.4155998942805685,1.7101274341737886e-06,-0.2901934408800784,-1.4663094309478762e-05,0.0
182.0,0.3017421342144911,-8.56627699116686e-08,3.415136121193069,-1.9994622156567377e-07,-0.29117964625552184,-1.4633974850588625e-05,0.0
183.0,0.2918176725503229,-1.0990652185455154e-07,3.414672489604249,-2.709339920371876e-06,-0.2921859666589655,-1.4617546864123415e-05,0.0
184.0,0.2818932804982058,-1.1607998761097458e-07,3.4142089817966212,-5.37961881391454e-06,-0.2932151110897868,-1.4608902238276067e-05,0.0
185.0,0.27196911566188664,-1.0877179422740209e-07,3.413745365470153,-7.904902639532337e-06,-0.2942711612059755,-1.460622681353909e-05,0.0
186.0,0.2620438507579889,-8.158410599283942e-08,3.4132824346554638,-9.823905911599268e-06,-0.29534349562599743,-1.4622995591704396e-05,0.0
187.0,0.2521214576938087,-5.108174488708457e-08,3.4128179206404288,-1.0876213368028948e-05,-0.2964668606331265,-1.4617592835021007e-05,0.0
188.0,0.24219678592856722,1.0761376778257016e-08,3.4123533433124242,-1.0428312159505231e-05,-0.2976085506195539,-1.4584310120619573e-05,0.0
189.0,0.2322720653944268,8.005308888467841e-08,3.411888373836365,-8.34322314295211e-06,-0.2987585063490787,-1.4583830567221876e-05,0.0
190.0,0.22234724985319318,1.204866769776313e-07,3.411423274848722,-5.349420922532431e-06,-0.29991232178569616,-1.4568504743214738e-05,0.0
191.0,0.21242218895289466,1.1718349065197762e-07,3.4109585750154423,-2.524157231044926e-06,-0.3010704495896967,-1.4560938020392173e-05,0.0
192.0,0.2024975340726674,7.216605731538386e-08,3.4104943052424375,-8.459323166254439e-07,-0.30224481221752186,-1.456027057950388e-05,0.0
193.0,0.19257352043164955,1.4953253032755855e-08,3.4100303194450414,-5.448639737439939e-07,-0.30345102415976644,-1.456285011441931e-05,0.0
194.0,0.18264987368952507,-1.7330769940466082e-08,3.4095666581122046,-9.626820447113582e-07,-0.3046981194547543,-1.456506414498223e-05,0.0
195.0,0.172726161066695,-1.0490323838650629e-08,3.4091032908368515,-1.151812872557802e-06,-0.3059850024301385,-1.4565732287026785e-05,0.0
196.0,0.16280208854714137,1.2437255684373148e-08,3.4086401675841795,-7.771477913597705e-07,-0.307303927169724,-1.4566008051417157e-05,0.0
197.0,0.1528775549758632,1.2521016369892798e-08,3.4081773355231544,-4.4623619600146327e-07,-0.3086456898589805,-1.4566943600433832e-05,0.0
198.0,0.14295265384187486,-2.3469681222214956e-08,3.4077147096153406,-1.025150849574014e-06,-0.3100029395592682,-1.4567436717607178e-05,0.0
199.0,0.1330274658155511,-6.441596502252436e-08,3.4072521852430553,-2.5645360742213623e-06,-0.31136941474953317,-1.4565021742951806e-05,0.0
200.0,0.13276304928214352,-4.908925051044762e-08,3.407231625343104,-3.682820398906351e-06,-0.31025748085732907,-1.4568456677363894e-05,0.0
201.0,0.13262504425795765,-1.7140078053891004e-08,3.4071677867325083,-4.046875875206181e-06,-0.30876582905667604,-1.4575236402594991e-05,0.0
202.0,0.132517370844538,5.488960632210553e-08,3.407060540057149,-2.6263764067503765e-06,-0.3072127253992227,-1.4582403792640655e-05,0.0
203.0,0.13239810189968346,2.0578364866733242e-07,3.4069560278192053,2.492704530239452e-06,-0.3053410857890678,-1.4587895132034414e-05,0.0
204.0,0.13230046675946572,1.030477523882366e-07,3.4068328900701474,4.7169462227172724e-06,-0.30357710129995963,-1.4581821256569586e-05,0.0
205.0,0.1322189044322744,-1.2660927391619748e-07,3.4066831983325585,1.3861312174339687e-06,-0.30207840265482866,-1.4576297466564367e-05,0.0
206.0,0.13210454128638535,1.865145653855893e-08,3.4066110973641726,3.1366390268731635e-07,-0.30044158058312753,-1.4881381727185938e-05,0.0
207.0,0.13198923087923992,-5.308411093302619e-07,3.406472085110452,-1.9571319371412708e-05,-0.2984030695997469,-1.4481565724722252e-05,0.0
208.0,0.13188980824782234,-1.6530327027695488e-06,3.4063214032597697,-7.749229783458689e-05,-0.2962901313216712,-1.3150085311681718e-05,0.0
209.0,0.13179255784326685,-1.801575238174221e-06,3.4061835865699637,-0.00012313966153933444,-0.2942253366156439,-1.2641049141442371e-05,0.0
210.0,0.13169226175904084,-1.961452920260005e-07,3.4060656586468476,-0.00013005829102482415,-0.2922640976964763,-1.2186727785187369e-05,0.0
211.0,0.1315892293639783,6.675536154465392e-07,3.40593826914517,-0.00011676110233795535,-0.2902671876370575,-1.1688820478852498e-05,0.0
212.0,0.13148110040303942,1.0073859254583924e-06,3.405814370554481,-9.681008430271373e-05,-0.2881539099636925,-1.1319335639909964e-05,0.0
213.0,0.13137304329594,7.562470624819373e-07,3.4056899441540445,-7.219301532350683e-05,-0.28594329498273374,-1.1678796116180087e-05,0.0
214.0,0.13126735154758687,2.9542562058561067e-07,3.4055557993340377,-5.8254234650801206e-05,-0.283640863778461,-1.2542263751904375e-05,0.0
215.0,0.13116162959356956,-2.0966466371757022e-07,3.4054231278475036,-5.896185420637489e-05,-0.28124290246478767,-1.3327395137523995e-05,0.0
216.0,0.13105411325208666,1.8129767461317694e-07,3.40530250806385,-5.014631348336047e-05,-0.27878731040595206,-1.3976899210580713e-05,0.0
217.0,0.13094798431963758,1.3617422565986052e-06,3.4051680931336716,-1.4084406361049386e-05,-0.27622733102292346,-1.4404870945331427e-05,0.0
218.0,0.13084129724366622,2.3417552844466246e-06,3.405035411896694,4.325999941421264e-05,-0.27356330434784193,-1.455897001213355e-05,0.0
219.0,0.13073450366374634,1.8727308307572908e-06,3.404903138372295,8.559577893518448e-05,-0.270797610226061,-1.41030056918078e-05,0.0
220.0,0.1306281237287718,-1.2728822759729724e-07,3.404769092834376,7.67424136559068e-05,-0.2679310800974208,-1.2937339134085567e-05,0.0
221.0,0.13052213537486462,-1.9397643677261263e-06,3.404630438463106,2.4526414021505212e-05,-0.26495150482794294,-1.1505114735240312e-05,0.0
222.0,0.13041787643046973,-1.5829519189496127e-06,3.404489295556069,-1.5418899289090816e-05,-0.26188692140911446,-1.0483658651967562e-05,0.0
223.0,0.13031516220931041,6.696054764900025e-07,3.4043502778292107,1.5126487533839694e-06,-0.2587796143798449,-1.0105959172864785e-05,0.0
224.0,0.13020960917975943,2.02206927250426e-06,3.404215336071132,4.680049636643475e-05,-0.25560861396831536,-9.72333087370561e-06,0.0
225.0,0.13007334780078017,6.300877791910587e-07,3.4040706575637127,5.452935316488922e-05,-0.25228407673550163,-8.702895731252302e-06,0.0
226.0,0.12993455688112707,-1.2464909591982897e-06,3.403918539141477,1.8016184750742142e-05,-0.24872067538124767,-7.301066190339285e-06,0.0
227.0,0.12979909809524576,-8.214882355249389e-07,3.403764754704699,-2.9786459021138294e-06,-0.2450066021884724,-6.484089356001374e-06,0.0
228.0,0.12966743042079312,1.3924933166950918e-07,3.4036196567073356,-3.374534085770911e-07,-0.24128607762533075,-6.1262224639812e-06,0.0
229.0,0.12953287013574463,-1.0236973845781342e-06,3.4034878670612447,-2.882754944765876e-05,-0.2375546416109937,-5.474042212014454e-06,0.0
230.0,0.12939383125965662,-1.727163382589125e-06,3.403356814838934,-7.123207044057935e-05,-0.23371079828630917,-4.966113212303808e-06,0.0
231.0,0.1292567164135369,1.45050366006188e-07,3.4032188096385316,-6.369765050275656e-05,-0.22977962601736998,-5.313527641886313e-06,0.0
232.0,0.1291227419051274,8.945914696444068e-07,3.403075951537743,-4.165256684546374e-05,-0.2258162169333029,-5.699882851974521e-06,0.0
233.0,0.12898540626751073,-1.015021239801316e-06,3.4029403382184906,-6.944072791317094e-05,-0.22177422100387334,-5.405562746348476e-06,0.0
234.0,0.12884753412485775,-8.697242077337581e-07,3.402814750222018,-8.800372128180035e-05,-0.2177007750170944,-5.513294460114534e-06,0.0
235.0,0.12871596395528317,8.318802937594653e-07,3.4026921595566217,-6.413472612603608e-05,-0.2137651206962605,-6.1787260812186724e-06,0.0
236.0,0.12858439154933196,-1.5217053757674215e-07,3.4025788103322903,-6.965827110705808e-05,-0.20999396680374602,-6.2701825949039805e-06,0.0
237.0,0.12844779123826927,-1.203007183751112e-06,3.402467439732736,-9.859445343666406e-05,-0.20626649208396933,-6.200103731376269e-06,0.0
238.0,0.12831337273815868,2.020985374006412e-07,3.40236042673854,-8.930576272234242e-05,-0.20266535213972967,-6.753601783107074e-06,0.0
239.0,0.12818112940823695,4.691716354814655e-07,3.4022452590327408,-7.721771081947578e-05,-0.1991953748301044,-7.1865029051473765e-06,0.0
240.0,0.12804220369757416,-9.388976302808697e-07,3.4021363162742038,-0.00010110049564782342,-0.19571247452869212,-7.1606603815997595e-06,0.0
241.0,0.12789926270360646,-1.8468186462006133e-07,3.402021173120252,-0.000101879747990859,-0.1921013068915814,-7.600324700045378e-06,0.0
242.0,0.1277619927468406,1.503823407266379e-06,3.401892956233781,-6.207625018714018e-05,-0.1884577155968649,-8.4240394282395e-06,0.0
243.0,0.12762795884117548,1.1414533077580682e-07,3.401758341113748,-6.21364280316886e-05,-0.18483046060642092,-8.52436146292372e-06,0.0
244.0,0.12749022514518452,-1.1829333776817738e-06,3.401628779675433,-9.106941394277068e-05,-0.18114284105878087,-8.419910700383261e-06,0.0
245.0,0.12735346141369885,1.1497638910361187e-06,3.4014933704683865,-5.751847826502989e-05,-0.17740955890854992,-9.196569559685381e-06,0.0
246.0,0.12722159790364249,1.6147497089650006e-06,3.4013447079524197,-1.9087283883784863e-05,-0.17370230332301229,-9.704748140668835e-06,0.0
247.0,0.12708276757650017,-1.2740508151344961e-06,3.401214092266905,-5.4945348874906486e-05,-0.16991425128111307,-9.229840702431481e-06,0.0
248.0,0.12693945791814323,-1.3556174536303648e-07,3.4010997326080563,-5.379784887191631e-05,-0.1660081029156946,-9.524386849817009e-06,0.0
249.0,0.1268037172631342,1.526107991815951e-06,3.4009876465654822,-1.4738779928381618e-05,-0.1621853996772279,-1.0115756333794421e-05,0.0
250.0,0.1266611961039866,-1.0643576610118828e-06,3.4008696324671623,-4.570549766626664e-05,-0.1583474724790636,-9.687410334211753e-06,0.0
251.0,0.12651030934266694,-1.25026794976046e-06,3.4007421485630496,-7.3519093171916e-05,-0.1542612481612375,-9.652909763928151e-06,0.0
252.0,0.12636828621249363,1.3620606887169454e-06,3.400627934898238,-3.532471222969435e-05,-0.15022614239870058,-1.0441353387314939e-05,0.0
253.0,0.12623575671917348,-2.5732113788163236e-07,3.400538736791061,-4.5315925796803764e-05,-0.1465187712945002,-1.0356088581651287e-05,0.0
254.0,0.12609091157871802,-1.7136516860044288e-06,3.4004244616305495,-8.69165239637999e-05,-0.1427299342736153,-1.0123947379648505e-05,0.0
255.0,0.12594563811020792,1.2929610622392203e-06,3.4003203776384465,-4.8655640343556324e-05,-0.13891264874135917,-1.0988957395997722e-05,0.0
256.0,0.1258097475588222,1.7162672124469861e-06,3.4002059927412525,-8.191893504561766e-06,-0.13526124419880173,-1.1481728014702675e-05,0.0
257.0,0.12566915189649205,-1.5341778999985994e-06,3.4000932398824935,-5.074802678042869e-05,-0.13164270761119687,-1.0949356223184613e-05,0.0
258.0,0.1255179297296388,-5.697169375649838e-07,3.399976357107339,-6.0153128756317936e-05,-0.12778701917307456,-1.1155912460372363e-05,0.0
259.0,0.12537166664237698,2.4582432520802253e-06,3.39985605602179,3.816017198563599e-06,-0.1238380402542298,-1.2036164811692349e-05,0.0
260.0,0.12523511319872968,-2.3732305060319742e-07,3.399726596407392,-8.670384382256235e-06,-0.1200048274037177,-1.1687484364559225e-05,0.0
261.0,0.12509652950203662,-2.7176470693416893e-06,3.3996080467300156,-7.620553463936711e-05,-0.11624391212679608,-1.1065342242523267e-05,0.0
262.0,0.12494855539255773,1.4200587211601708e-06,3.399498011844406,-3.271496250222995e-05,-0.11234553499096492,-1.1962248371710214e-05,0.0
263.0,0.12479185043178201,3.0087546856108168e-06,3.399379921420517,3.971312005705636e-05,-0.10808496345707516,-1.2641758746398306e-05,0.0
264.0,0.12463889823947209,-1.7960055145543781e-06,3.3992819764186226,-1.3036055225465697e-05,-0.10363216328351965,-1.1702504109315451e-05,0.0
265.0,0.12450780793676275,-2.366225022256589e-06,3.39916576618097,-6.789405596873457e-05,-0.09947636885381239,-1.1338400898306284e-05,0.0
266.0,0.12439242775927567,2.509906100478772e-06,3.3990092804467382,1.575013980843431e-06,-0.09589686002245126,-1.2396723874556157e-05,0.0
267.0,0.1242631155898786,1.6663384975669653e-06,3.3989312227982618,3.7099921720613074e-05,-0.09266045874913326,-1.2555222696825149e-05,0.0
268.0,0.12408152436426212,-2.4659998786240612e-06,3.3988019850200364,-2.9050967498114906e-05,-0.08835354553459775,-1.1693488527071564e-05,0.0
269.0,0.12388424692981385,-7.224903319206702e-07,3.398697395540056,-4.070652027183087e-05,-0.08277757857509833,-1.1973299778505171e-05,0.0
270.0,0.12373398199592721,2.355664469838125e-06,3.3986031681628406,2.0198751366739286e-05,-0.07714522716870495,-1.281499430663012e-05,0.0
271.0,0.12360735673947197,3.0122323713679337e-07,3.398485218078913,2.175673890295072e-05,-0.07193382121942726,-1.2489958041798227e-05,0.0
272.0,0.12348068257315097,-1.6954034709126788e-06,3.398370177418154,-2.139066885895455e-05,-0.06709233142547213,-1.1900974709301203e-05,0.0
273.0,0.12334978417140796,6.151112843595764e-07,3.398247283124525,-1.5138941807053056e-06,-0.06251361547819842,-1.2329350161744845e-05,0.0
274.0,0.123228890649743,1.6697845833405824e-06,3.3981198604890475,3.864019356517408e-05,-0.05844267227632496,-1.2679871378218239e-05,0.0
275.0,0.1230464793685783,-1.0709661264342536e-06,3.398039622544351,7.164497567164807e-06,-0.054979337067593934,-1.2101063404646904e-05,0.0
276.0,0.1228531255998269,-1.9514040435355086e-06,3.397946537318961,-3.9503499848344875e-05,-0.051820699523952234,-1.169555587134363e-05,0.0
277.0,0.12265749693489941,7.017248145404709e-07,3.397860250000458,-1.7063386664521235e-05,-0.04894004411371751,-1.2124179077433711e-05,0.0
278.0,0.12246433511496985,1.2672568506860748e-06,3.397749176349751,1.2997042025280587e-05,-0.04637221187560852,-1.2391888216532124e-05,0.0
279.0,0.12227083232478982,-7.927103830247855e-07,3.3976490542022844,-9.930436838981246e-06,-0.0441125125640543,-1.2131298092263702e-05,0.0
280.0,0.12207545028467491,6.082714577364885e-08,3.397550249087237,-5.692562903990982e-06,-0.04211188366095048,-1.2219357906795534e-05,0.0
281.0,0.12188327502682039,1.226942592227112e-06,3.397475447284459,2.4925228533482685e-05,-0.04047007390197439,-1.2428206339790022e-05,0.0
282.0,0.12168366518687242,-8.873851494513149e-07,3.3974066929211384,-9.904325503321455e-07,-0.03898710783142897,-1.2189382570222453e-05,0.0
283.0,0.12147132995687647,-1.5792399125793682e-06,3.3973152280556596,-3.8563734621527004e-05,-0.03733900279385264,-1.2016525417195186e-05,0.0
284.0,0.12126258630024722,7.78053154694138e-07,3.3972156268781317,-1.4783662773146592e-05,-0.03564574869916857,-1.2257903460844131e-05,0.0
285.0,0.12106560683347534,2.2596306564501836e-07,3.39711894765267,-1.1382485335529302e-05,-0.03419700267725902,-1.2276692502476347e-05,0.0
286.0,0.12086577357151167,-1.6745802772505462e-06,3.397046078406298,-5.381732212649546e-05,-0.03290694262037544,-1.2100342746875502e-05,0.0
287.0,0.12066109204879995,-4.1587062823407515e-07,3.3969703048665014,-5.942996910736089e-05,-0.03166041830173934,-1.2193565514518038e-05,0.0
288.0,0.12046198415705106,-5.8394347802017985e-08,3.3968945313948566,-5.9808610272572196e-05,-0.030607045153925934,-1.2269530993845889e-05,0.0
289.0,0.12026105857775515,-1.8329603105688564e-06,3.3968177004975595,-0.00010540337055919462,-0.0296820988182674,-1.2167981382241201e-05,0.0
290.0,0.12005001409535525,-8.039880656113433e-07,3.3967330485689042,-0.00011962024563451358,-0.02862834640510108,-1.2286331897670928e-05,0.0
291.0,0.1198387938739315,8.784029024947813e-07,3.396653083730954,-9.416358330298712e-05,-0.027470125970365775,-1.253763111560958e-05,0.0
292.0,0.11963443395491115,-1.3529769458427331e-06,3.396567430059595,-0.0001294416228079115,-0.02637694666204225,-1.253045152172413e-05,0.0
293.0,0.1194331236353003,-2.543492509005804e-06,3.396482832784062,-0.00018835802357388166,-0.02541160954391711,-1.2521980403509213e-05,0.0
294.0,0.11923253488195162,-2.1590004394585934e-07,3.3964074014752024,-0.00018530962021246028,-0.024592442821443593,-1.2743968644544977e-05,0.0
295.0,0.11902719386310959,-6.445549124335331e-07,3.396337693873286,-0.00019896073381685692,-0.023795008691679286,-1.2889794538096467e-05,0.0
296.0,0.11880931578330209,-2.4008149571990065e-06,3.3962631127142076,-0.0002549795574001869,-0.022709355018770222,-1.3031947872288334e-05,0.0
297.0,0.11859101533256441,2.472724227600011e-07,3.3961941995995404,-0.00023906999806402345,-0.02135918252550987,-1.3515252352470565e-05,0.0
298.0,0.11838894110872471,2.1331663633467793e-06,3.3961237860972533,-0.00018259330645377635,-0.02015657374382655,-1.3970317148188923e-05,0.0
299.0,0.11819383371847236,-2.348784065455403e-06,3.3960465635924995,-0.00024418031033451247,-0.01923869090676309,-1.3969922215737726e-05,0.0
300.0,0.11692776855350712,-5.391421226368956e-06,3.394796919958142,-0.00037246087796075853,-0.018635601665886417,-1.3838766447657555e-05,0.0
301.0,0.11564324756681194,-2.417370416589836e-06,3.3935018017460044,-0.00041856560752709653,-0.017955474537959173,-1.40847811788364e-05,0.0
302.0,0.11436129647033437,2.233069914365591e-06,3.392198154857718,-0.0003537584159116323,-0.017277615260280522,-1.4585493780912114e-05,0.0
303.0,0.1130822685035398,3.923929739494536e-06,3.3908828186968685,-0.0002556864325845337,-0.01665991076651854,-1.5023968437771203e-05,0.0
304.0,0.11180126219326711,3.487199854419186e-06,3.389570733332965,-0.00017193187356815732,-0.016045749113455268,-1.532210302096244e-05,0.0
305.0,0.1105171921883733,3.6751881365646014e-06,3.3882489739156423,-8.305009050705128e-05,-0.015357845349319653,-1.5561014861972515e-05,0.0
306.0,0.10923421497959107,4.223584557598253e-06,3.386924636553678,1.8025743484920836e-05,-0.014628963364431995,-1.573402751730914e-05,0.0
307.0,0.10795513765373964,2.667282893562218e-06,3.3855998625131196,7.737568369822744e-05,-0.013953473077150766,-1.5737665994733526e-05,0.0
308.0,0.10667757372696413,-1.7874327818838251e-06,3.3842703445059232,2.622596958352002e-05,-0.013360106055027085,-1.5521792499220906e-05,0.0
309.0,0.10539875961387843,-6.902402274711641e-06,3.382948610773511,-0.00014554505545093986,-0.012815593900668694,-1.5198524091236717e-05,0.0
310.0,0.10411770181813465,-9.942735514718447e-06,3.3816258403973825,-0.0003841993749008109,-0.012264387738416122,-1.4951726309326294e-05,0.0
311.0,0.1028361217277126,-1.0583386119619585e-05,3.3803037433571124,-0.0006322764291238109,-0.011697749144531115,-1.4913965756583929e-05,0.0
312.0,0.10155607739102784,-1.0302961238452688e-05,3.378986734251691,-0.0008712400382124735,-0.011155218206252282,-1.5062434351107355e-05,0.0
313.0,0.10027665792009488,-1.0997851283958608e-05,3.3776658426219854,-0.0011267404859274543,-0.010647873700189325,-1.5332738859834174e-05,0.0
314.0,0.09899685016869855,-1.2296571796834432e-05,3.3763519404947075,-0.0014125777740459857,-0.010166254132402987,-1.5714112330895703e-05,0.0
315.0,0.09771612056436464,-1.3113940326305388e-05,3.375040224645394,-0.0017162896652669353,-0.009687418607028295,-1.6251674929419035e-05,0.0
316.0,0.09643518623444323,-1.2692515415761738e-05,3.3737323020133143,-0.002007859543372847,-0.009208467553125845,-1.6987399670086867e-05,0.0
317.0,0.09515551858084907,-1.0962995041271224e-05,3.372430403651284,-0.0022574378631067533,-0.008761812518733295,-1.784684025175079e-05,0.0
318.0,0.09387719565995709,-8.784075174003222e-06,3.371128434086165,-0.0024563698647451855,-0.008378111745842307,-1.87010294795758e-05,0.0
319.0,0.09259907912204976,-7.049468215559425e-06,3.369824562745261,-0.002622394193131554,-0.008050112583308925,-1.9078957843613232e-05,0.0
320.0,0.09131919667838094,-7.066415299534416e-06,3.3685202782691417,-0.0028234681657055274,-0.007689248433301542,-1.9723787280581046e-05,0.0
321.0,0.0900393859217474,-6.469517648640422e-06,3.3671990193087318,-0.0030122452046820883,-0.007347268699790499,-1.9822565178962076e-05,0.0
322.0,0.08876232128089219,-4.538019624088426e-06,3.3658722010490636,-0.0031517134254840785,-0.007100011485887004,-2.0375796971386225e-05,0.0
323.0,0.08748196620167752,-5.015448411991924e-06,3.364536828078619,-0.003309257347817547,-0.006847766319030738,-2.1065903546021974e-05,0.0
324.0,0.08619890130205415,-6.7560403624717074e-06,3.363190417755559,-0.003502950422868057,-0.006539121440747747,-2.2150026015301448e-05,0.0
325.0,0.0815926939228633,-5.714345536626686e-06,3.3616430298219675,-0.0036603079342952664,-0.00704090217579226,-1.9971730005440878e-05,0.0
326.0,0.07694956963600302,-4.4348390945668785e-06,3.3600865195289007,-0.0037764465377082574,-0.0076516374952242065,-1.6967803106995957e-05,0.0
327.0,0.07230742771866784,-7.601044000943273e-07,3.358584836525903,-0.003819739657310754,-0.008394495533529712,-1.299406728472886e-05,0.0
328.0,0.06764415199232916,-1.3691446421053823e-05,3.35689259747862,-0.004147470465869882,-0.008733584313997619,-1.414434648504206e-05,0.0
329.0,0.06299125421399852,-1.3538136084632642e-05,3.3552352506476377,-0.004446793537412306,-0.008925659130515103,-1.446595630510258e-05,0.0
330.0,0.058345497701282445,-2.0667400777241405e-05,3.3536402242222976,-0.004915322171172338,-0.009129217791439492,-1.6275785029149077e-05,0.0
331.0,0.05368651864353524,-3.5944359101925706e-05,3.3520168784387625,-0.005751108755632257,-0.009041374348788064,-1.8165739801533588e-05,0.0
332.0,0.04902603675924366,-4.395739594523292e-05,3.3504336230277905,-0.006740101801245569,-0.008604100361564228,-2.201152895108159e-05,0.0
333.0,0.044341877489699956,-2.4653378286785088e-05,3.348872473463592,-0.007224841758918108,-0.007238168159834341,-3.371232175576984e-05,0.0
334.0,0.03969531313425861,-1.700558713690885e-05,3.347336372746287,-0.007559251718056826,-0.005964731370437711,-4.436810650118704e-05,0.0
335.0,0.035077797210783135,-2.4064948992756785e-05,3.345847073557261,-0.0081114811974394,-0.005416555705037514,-5.913466099893336e-05,0.0
336.0,0.030447815669197444,-3.68370652670238e-05,3.3443436426459585,-0.009119904895154816,-0.00532579980124342,-6.921237466871677e-05,0.0
337.0,0.02583453584384149,-5.5977660015189735e-05,3.3427582055499685,-0.010604415805718394,-0.006105556059322442,-6.0679906892327375e-05,0.0
338.0,0.021232554235715087,-6.973833032757764e-05,3.3411545790685753,-0.012347584756917121,-0.008090864111066088,-3.34229550712981e-05,0.0
339.0,0.01664259790910675,-6.923295463227249e-05,3.339561998394385,-0.013994531430411369,-0.011433656012048958,2.1725683654370456e-05,0.0
340.0,0.012051730363627026,-5.796235426700253e-05,3.3379844142169053,-0.015286071422466376,-0.015998008145272496,0.0001039677774424617,0.0
341.0,0.0074451793565343235,-4.364292883439914e-05,3.336446245986092,-0.016221762502977313,-0.021444974639786257,0.00020795854922522078,0.0
342.0,0.0028062391150630787,-3.4667514253732194e-05,3.33493165673166,-0.016967781291853022,-0.026992096540346094,0.0003160932678485294,0.0
343.0,-0.001842546321979303,-3.709456114414198e-05,3.333376910604239,-0.017783364041470292,-0.032380650519147146,0.0004206270970453312,0.0
344.0,-0.006490662113368787,-5.058396052821354e-05,3.3318058375026065,-0.018919276073484908,-0.037608711595535554,0.0005199363095479276,0.0
345.0,-0.011173913534635684,-5.63415871271155e-05,3.330299558660714,-0.020224689769735245,-0.041999925377962405,0.0006034214382331354,0.0
346.0,-0.015856697035014626,-5.438482310724082e-05,3.328785721290832,-0.02151191655450884,-0.045611665843605216,0.0006750914564107265,0.0
347.0,-0.020520910266693233,-5.1438170159222214e-05,3.327243013392292,-0.02272582955312496,-0.04881969281867977,0.0007432544224705233,0.0
348.0,-0.025174256637550532,-4.695296478310799e-05,3.3256828646198904,-0.023820342127418057,-0.05182628584602348,0.000812394549278319,0.0
349.0,-0.029820346156361956,-4.414851806294558e-05,3.3241086781139435,-0.024815811196597065,-0.05477344197504616,0.0008852342479787977,0.0
350.0,-0.033611641201599256,-3.7289418048352976e-05,3.3215060539980925,-0.02566361275529197,-0.05720441424105445,0.0009464857772610774,0.0
351.0,-0.03738902230345525,-3.587591246923531e-05,3.318876796385124,-0.026487741765319935,-0.05937879832869531,0.0010006087397467,0.0
